time,lon,lat,speed,heading,xcourse,ycourse,zcourse,rudder_command,rudder,delta,psi,thrust,-rudder,x0,y0
10.0,119.16198100000004,26.066673845731618,1.1812825601254964,38.54770154140779,0.8019918466188549,-0.035221168000434164,39.48313178234891,10.0,-22.636859761976893,0.3950877351587167,0.6727843109736593,0.0,22.636859761976893,5.48732502060011,-2.927270775020588
10.5,119.16198103482802,26.066676701842596,1.1687781556206347,39.55536565864314,0.7993121960520406,-0.24245378936182532,40.877341891230365,10.0,-26.09189487786914,0.45538947370306027,0.6903713675736183,0.0,26.09189487786914,5.803962241392583,-2.91444442915963
11.0,119.1619815072103,26.06667855294292,1.1474739922359338,40.74506622639499,0.8499221492786425,-0.7575450653026419,41.97557801212142,10.0,-27.00351583067201,0.47130026085963816,0.7111355595937339,0.0,27.00351583067201,6.007852665614337,-2.86107826634543
11.5,119.16198391013003,26.066682850216615,1.123136054896743,41.438839967162046,0.9410469371112089,-0.09093004833124484,42.6565021813571,10.0,-27.58179788077171,0.4813931866390607,0.7232441956339966,0.0,27.58179788077171,6.4773208145052195,-2.6063507782528177
12.0,119.16198464951985,26.066684908028037,1.1137087943926276,41.54863876472978,0.9345048149023623,-0.1760085661107361,42.745909326131205,10.0,-27.825558160782123,0.4856476061108257,0.7251605461662843,0.0,27.825558160782123,6.703346869908273,-2.5255651709157974
12.5,119.16198558543026,26.06668658543024,1.112031392191965,41.54863876472979,0.8890198833440749,-0.3902516285530143,42.539973602443865,10.0,-28.145215037236056,0.49122667108158763,0.7251605461662844,0.0,28.145215037236056,6.886605594307184,-2.4263396917958744
13.0,119.16198541446127,26.066686419673154,1.119200155219803,41.256684089066816,0.8718027946771312,0.1253178508572304,42.099082411954825,10.0,-28.811828451911072,0.502861270005629,0.7200649758093735,0.0,28.811828451911072,6.868728136643767,-2.444005970202852
13.5,119.16198788460797,26.066691048063916,1.1239739706714942,40.75590478785652,0.8718724337563227,0.26751501575910897,41.24990658043994,10.0,-29.232791259495684,0.5102084570264198,0.7113247281774175,0.0,29.232791259495684,7.374718353617936,-2.1814624498365447
14.0,119.16198948788985,26.06669348788976,1.1281674144736118,40.32035662022709,0.8746486629302614,-0.1897456507470437,39.980183410541734,10.0,-29.741764464463092,0.519091715257529,0.7037229786012554,0.0,29.741764464463092,7.640558493323624,-2.0128999950829893
14.500000000000002,119.16199042139314,26.06669450110821,1.1595837970302927,38.92443972570768,0.8465199591929353,0.16626451209429213,38.62560893516311,10.0,-30.466000478208986,0.5317320182589137,0.6793596327076775,0.0,30.466000478208986,7.750166965648532,-1.9160871494095773
15.000000000000002,119.16199326270107,26.066698225996912,1.182949152280048,37.26036597417493,0.8296268368097565,0.5088187519944886,37.001673243127335,10.0,-30.886058525379998,0.5390634142315455,0.650316066747417,0.0,30.886058525379998,8.154863657429814,-1.6193219212582335
15.500000000000002,119.1619945847091,26.066699584709067,1.2004071128134872,35.380382418984865,0.8294564495618246,-0.028046382575626562,34.817179559745725,10.0,-31.27267909446549,0.5458112161180215,0.6175041638260019,0.0,31.27267909446549,8.301639860495925,-1.482466672663577
16.0,119.16199784915837,26.066702849158368,1.2159005708767474,33.444146262758174,0.80453435152914,0.24314757493451883,32.7655523137246,10.0,-30.913043478260867,0.5395343905078123,0.5837104678036867,0.0,30.913043478260867,8.654024777468294,-1.144824805262033
16.5,119.16199996744649,26.066705794196274,1.2292817937314204,31.182381877806016,0.8147790619714176,0.6993426070275187,30.399846949154977,10.0,-30.9644064058144,0.5404308427070846,0.5442352323819272,0.0,30.9644064058144,8.974371732212603,-0.9230273349676281
17.0,119.1620016309333,26.066707630933298,1.246489870826385,28.400137168356203,0.8453418100900956,0.3624788309627169,27.564910997686166,10.0,-31.360641170897612,0.5473464439686531,0.49567590160583486,0.0,31.360641170897612,9.173152114264667,-0.7504065367975272
17.5,119.16200285241712,26.0667093155214,1.2583749843679974,25.87027269859849,0.7929199043952488,0.41233305770221734,25.041641700253038,10.0,-31.736312445056303,0.5539031446078845,0.4515214369793422,0.0,31.736312445056303,9.35636449791491,-0.6225544282933697
18.0,119.16200569721389,26.06671298037174,1.2732550108895861,22.754425617867234,0.7244419703710299,0.7778580579579003,22.005177344179266,10.0,-32.39323336452602,0.5653685775778596,0.39713964643192834,0.0,32.39323336452602,9.754392710514367,-0.3256361251696944
18.5,119.16200599999993,26.066713501416103,1.2896892327835559,19.635474635143254,0.7421352146930255,0.5155801005008859,18.847133880352988,10.0,-33.050849783787875,0.5768461493091543,0.34270368257508205,0.0,33.050849783787875,9.811281962320209,-0.2936053969315253
19.0,119.16200794681895,26.066716560832496,1.2955836392452742,16.657839399949086,0.8221595979838197,0.5890785788795736,15.373756194757679,10.0,-32.9469269239721,0.5750323532372805,0.29073414379754814,0.0,32.9469269239721,10.144819717854261,-0.08860843832371756
19.5,119.16200979999999,26.066719,1.3024695039918777,12.487980577506416,0.7958272944038844,0.9774718020500662,11.924485858175974,10.0,-32.65555542256401,0.5699469611912301,0.21795637800258988,0.0,32.65555542256401,10.409848949406296,0.10498181451112032
20.0,119.1620121150009,26.066722672501363,1.3015933058670235,9.22692882545718,0.7297675693014393,0.7250773105146682,8.276823308586103,10.0,-32.92288606354088,0.5746127610677434,0.16104028785140095,0.0,32.92288606354088,10.810290074907243,0.3488604794256389
20.5,119.16201419999997,26.06672500064418,1.2966886612465716,5.624125121088097,0.7162583560160531,0.6631017803073134,4.792209123360863,10.0,-33.82580096661133,0.5903715989916483,0.09815950090711206,0.0,33.82580096661133,11.062322251033038,0.5653067328967154
21.0,119.1620151968164,26.066727513954902,1.288669799977134,1.7780747830771353,0.6844677016429981,1.0475960954067018,95.83039911697674,10.0,-33.82566123313369,0.590369160182388,0.031033259311379964,0.0,33.82566123313369,11.33810262195766,0.6733654711861163
21.5,119.1620155519021,26.066729103804118,1.27260267532017,-1.8230823636859135,0.6747463952528503,0.8511459225133944,357.1777981039613,10.0,-32.87278307510665,0.5737382989544776,-0.0318187897813599,0.0,32.87278307510665,11.513366907835007,0.7141289464198053
22.0,119.16201683554102,26.066731671082106,1.2609942011228803,-5.961171258486007,0.717588442518532,0.7913863852672969,352.63287769172905,10.0,-32.06572019769768,0.5596523944730716,-0.10404206573583479,0.0,32.06572019769768,11.794285255484283,0.851092403579969
22.5,119.16201874549776,26.066735490995477,1.2501405957757332,-10.119307791585069,0.7312374577856134,1.0642818201074316,348.723053540367,10.0,-31.640215603354427,0.5522259383194189,-0.1766152389858756,0.0,31.640215603354427,12.212270279414952,1.0548835605732165
23.0,119.16201967427307,26.066738022819116,1.236357825285959,-13.677177782420324,0.6667076827017115,0.8879655755189516,344.2683082960102,10.0,-31.668248338700373,0.5527152018495459,-0.2387117846838513,0.0,31.668248338700373,12.490304633975029,1.15618778107455
23.5,119.16201926305548,26.066737526110927,1.2249674956172028,-17.87727279279465,0.7230036052353772,0.7616639369786824,340.2208905341941,10.0,-32.38509121352763,0.5652264702347432,-0.31201727151146863,0.0,32.38509121352763,12.436434421688318,1.113376074761618
24.0,119.16202072496336,26.066742358697315,1.2113953405561109,-21.95367654566823,0.7289824392763533,1.0455011771118414,335.4994499171632,61.74889943425277,-32.82516126734032,0.5729071416132031,-0.38316393863976594,0.0,32.82516126734032,12.968046966474503,1.275601304776501
24.5,119.16202100000002,26.06674778607213,1.1787450974695264,-27.979212627604436,0.7604335322850722,0.9610276953573293,331.39074072631365,70.0,-31.652349351911305,0.5524377121823456,-0.4883293824672716,0.0,31.652349351911305,13.56912565138191,1.3208935725851916
25.0,119.16202100000002,26.06674922538208,1.1605540833128527,-32.776652871264176,0.757558705971827,0.782601664159609,326.84953390709177,70.0,-23.487012078764113,0.4099256922301115,-0.572060510386813,0.0,23.487012078764113,13.72874378785491,1.3255993088241667
25.5,119.16202100000005,26.0667533285726,1.1441483426638843,-35.62234471646319,0.8104005109548392,0.9047609721525008,322.50149600593903,70.0,-14.209714464236743,0.24800630316919317,-0.6217272025826885,0.0,14.209714464236743,14.183783804997802,1.3390144422301091
26.0,119.16202089888506,26.066755871323615,1.1356874931216796,-38.515433052245875,0.8194637655377578,1.1022172185178594,318.40217838973905,70.0,-4.603226100110769,0.08034145166067104,-0.6722211195931397,0.0,4.603226100110769,14.466071108356118,1.3372000891831703
26.5,119.16202000000001,26.066756746701895,1.1205915569319818,-42.65602245088419,0.7601311526462314,0.8029644802058135,315.2957271311727,70.0,9.66309993370199,-0.1686529097923455,-0.7444880375725502,0.0,-9.66309993370199,14.565804021432996,1.250029347895179
27.0,119.16201962127555,26.066758272346693,1.0993688991811115,-45.932796668178604,0.8479998928027257,0.3637318549883469,312.8244362565929,70.0,22.22067296345383,-0.3878239052211549,-0.801678536508798,0.0,-22.22067296345383,14.736114929895848,1.2170841346378438
27.5,119.16201796749203,26.06676309752417,1.0556590029084962,-48.97985272963924,0.8554131035525184,0.6481194276718885,310.9796855910984,70.0,24.45498046578449,-0.42681992763883586,-0.8548596972741368,0.0,-24.45498046578449,15.276106012519449,1.0672160630929284
28.0,119.16201720743598,26.066765372691822,1.0402215873634326,-50.003777389484654,0.8148276360957933,0.7379297785838532,309.4026358244579,70.0,20.499812037421215,-0.35778921609296727,-0.8727305538808021,0.0,-20.499812037421215,15.530664328951389,0.9985270372126251
28.5,119.16201671565204,26.066764715989898,1.0099172707591557,-51.623207466156565,0.9588774951224016,0.031647080189777625,307.9844454151926,70.0,14.661319064952036,-0.25588829036882943,-0.9009949407245512,0.0,-14.661319064952036,15.459288860671222,0.9471226852037944
29.000000000000004,119.1620134,26.06676921784872,0.9820995383072837,-53.147674917449024,0.9332860514322917,0.45395391845703126,306.54393615722654,70.0,10.676851122047609,-0.1863462058249817,-0.9276019170890908,0.0,-10.676851122047609,15.968331473413855,0.6297440653434023
29.500000000000004,119.16201192186323,26.066770617205158,0.970223355541244,-54.680862599893615,0.8759640780537943,1.184253951100894,305.38956685174577,70.0,15.835782683716463,-0.2763865474611561,-0.9543610901987704,0.0,-15.835782683716463,16.12788353441283,0.4862683476530947
30.000000000000004,119.1620104762582,26.066772000000004,0.9782214384278907,-55.19354811360823,0.8267042076137254,0.5088308169047778,304.3825457026977,70.0,17.300057244322367,-0.3019429596969224,-0.963309140440369,0.0,-17.300057244322367,16.285502870567143,0.3459968796814792
30.500000000000004,119.16200909965175,26.06677233594405,0.9813196657020434,-56.23153176928061,0.8546948445111587,-0.15738605610849113,303.8116078045256,70.0,17.748967175875414,-0.3097779160474255,-0.981425372813739,0.0,-17.748967175875414,16.326823682989925,0.20921371708391234
31.000000000000004,119.16200655041726,26.066775102430036,0.9873993748441141,-56.76514581842288,0.835498589137957,0.9583927511898306,303.37200846413754,70.0,20.343251884786405,-0.35505672595206494,-0.9907386949061705,0.0,-20.343251884786405,16.64115195348859,-0.03707385074812919
31.500000000000004,119.16200327340673,26.066776726593297,0.9880147620303745,-56.92263897226837,0.9680805657667996,0.19934691776337848,303.2742966384739,70.0,23.920415015782044,-0.41749000046888807,-0.9934874689901243,0.0,-23.920415015782044,16.83094672532752,-0.3599905502051115
32.0,119.16200238602241,26.066777210483156,0.9901379769729299,-56.65960667735709,0.9200661400035697,-0.36637122582114107,303.5318269568611,70.0,27.469833298638093,-0.4794390360352095,-0.9888966894048457,0.0,-27.469833298638093,16.88722999021411,-0.44728929828852415
32.5,119.16199893733749,26.066779531331253,1.0079685373681682,-56.03150199164243,0.8961911074512248,0.8727987943475167,304.2250409901484,70.0,28.816810416447993,-0.5029482216900159,-0.9779341945919207,0.0,-28.816810416447993,17.154793408699334,-0.7851231870590709
33.0,119.16199786530274,26.066780067348567,1.0185992855665607,-55.4879128600213,0.9083692821688499,0.3824540370427488,305.1162977954342,70.0,28.88456964223895,-0.5041308432786702,-0.9684467744670752,0.0,-28.88456964223895,17.21740281349048,-0.8907461715280078
33.5,119.16199635326689,26.066780823366532,1.0253224146281839,-54.80275936498005,0.8712097170676423,-0.3096972141243125,306.21571472063226,70.0,28.887402452619853,-0.5041802851469017,-0.9564885900970586,0.0,-28.887402452619853,17.305709353182465,-1.0397205781191587
34.0,119.16199651462242,26.066780341078548,1.0415225071016085,-53.1966590617957,0.9158920157267513,0.6741217537414084,307.95234684006084,70.0,29.021513231325127,-0.5065209597977223,-0.9284568516892125,0.0,-29.021513231325127,17.25174759980291,-1.0251359584508464
34.5,119.1619913275875,26.06678306459794,1.0646238322108041,-51.03766155692382,0.8728303900555157,0.42980579864357205,309.72446320329834,70.0,29.173809506778962,-0.5091790312429159,-0.8907752366868561,0.0,-29.173809506778962,17.569100043736398,-1.5357672053505667
35.0,119.16198702368274,26.06678400000002,1.0807621055520475,-49.06084814097605,0.9055879086456274,-0.6582239972416847,311.93107730204144,70.0,29.38874865630537,-0.512930427093588,-0.8562733338809713,0.0,-29.38874865630537,17.68554417649284,-1.9637899221270345
35.5,119.16198779551647,26.066784000000006,1.094685937787481,-47.330081082523606,0.8288900109823214,0.24940237720394717,314.4974126488049,70.0,29.423631437160008,-0.5135392464717532,-0.8260657501259189,0.0,-29.423631437160008,17.683265042491257,-1.8864827155484818
36.0,119.16198245895325,26.066785872890016,1.124521902822569,-44.74432560568037,0.8408431891302197,0.23260379784186638,317.3931999517127,70.0,29.786665574772137,-0.5198753874702231,-0.7809358034035286,0.0,-29.786665574772137,17.906725051812828,-2.4148718618089333
36.5,119.16197860035115,26.06678763181439,1.178826602119734,-40.839536647631235,0.8218027990502085,-0.8564540950999374,320.367116407565,70.0,30.67491342643247,-0.535378237055462,-0.7127843794900524,0.0,-30.67491342643247,18.113182147964835,-2.79560036532348
37.0,119.16197666116393,26.066788169418043,1.2160653331369606,-37.789379152363004,0.7779351528513283,-0.14199342768342102,323.7916552410096,70.0,30.95054966742361,-0.5401889969985779,-0.6595490884932383,0.0,-30.95054966742361,18.178528098855168,-2.988072517735418
37.5,119.16197224919908,26.066790000000005,1.2337881222402176,-34.37208924300937,0.7926415335643188,0.10430690479131721,327.20521028389265,70.0,31.464102848713186,-0.5491521908961723,-0.5999061280798388,0.0,-31.464102848713186,18.394565995316952,-3.423991777934134
38.0,119.16197099999981,26.06678999999998,1.2385944885498554,-30.352399496975323,0.7741319466690179,-0.4578062302929572,330.7439565299905,70.0,31.735240483284155,-0.5538844353455049,-0.52974930710289,0.0,-31.735240483284155,18.398254744242877,-3.5491121193626896
38.5,119.16196792156272,26.066791539218542,1.2377578530226612,-29.023955847949434,0.7783373219363697,-0.24232112353424679,334.4120509823093,70.0,31.82380339321922,-0.555430149719019,-0.5065635915001805,0.0,-31.82380339321922,18.578042959794402,-3.8524172561010346
39.0,119.16196419999997,26.066793521717432,1.2460419108300727,-24.816225229146944,0.7927224241538495,-0.022547721530330623,337.96062121036323,70.0,32.230508846782016,-0.5625284989695067,-0.4331248381650984,0.0,-32.230508846782016,18.80888964701444,-4.218688829627354
39.5,119.1619610100164,26.066795494991805,1.2582182780935258,-19.543183695774925,0.7890866696985042,-0.864508944512559,341.51553694848855,70.0,32.20615268515055,-0.5621034037558899,-0.3410929018133463,0.0,-32.20615268515055,19.037143654655665,-4.5317473511677235
40.0,119.16195933404859,26.066796665951433,1.26387385260232,-16.997381867466977,0.753617110362964,-0.5849905297455639,345.29970830590537,70.0,31.760131457178545,-0.5543188647939901,-0.29666027780608123,0.0,-31.760131457178545,19.171950965654105,-4.695784557668958
40.5,119.16195774779199,26.066797926441023,1.258325009122928,-13.009265346444195,0.7929140508839635,-0.14448016233385214,349.04507345615855,70.0,31.74179156507472,-0.5539987732923178,-0.227054513561052,0.0,-31.74179156507472,19.31642215931788,-4.850543532404117
41.0,119.16195501101295,26.06679991598193,1.2482427126955782,-9.47666017274609,0.7495778469856449,-0.8044239766247999,352.75889695174567,70.0,31.68747245761842,-0.5530507260204607,-0.16539892210703386,0.0,-31.68747245761842,19.545141859911382,-5.118155687407125
41.5,119.16195255888223,26.06680144111781,1.243596880674885,6.8087445756866085,0.7567701456398661,-0.6870758201724905,356.3869472182444,70.0,31.89515057697613,-0.5566753929876025,0.1188350107730356,0.0,-31.89515057697613,19.721518935170025,-5.358775709581096
42.0,119.16194982618747,26.066804217265542,1.2351079486004353,15.522580894980177,0.7493081585028782,-0.4086059289683585,197.33227318373397,70.0,31.78339740182785,-0.5547249321317071,0.27092014502457223,0.0,-31.78339740182785,20.037460558582097,-5.623406948288903
42.5,119.16194667707937,26.066808153650776,1.2326604271272878,17.94667605144419,0.7220819109937916,-0.7075809057999422,25.713934763869254,70.0,31.822880354912503,-0.5554140396614449,0.31322858688651634,0.0,-31.822880354912503,20.48330108821392,-5.925952901539858
43.0,119.16194584263647,26.06680931472722,1.2306203653026044,20.144101502277646,0.7485785268815567,-0.6442291756774573,7.09540359186243,70.0,31.93275162745416,-0.5573316551206529,0.35158089607068094,0.0,-31.93275162745416,20.61452743317932,-6.005734903272241
43.5,119.16194506452477,26.066810862813288,1.2292747460705427,22.664495773015933,0.7850778397461042,-0.3484200737212009,10.669162298654857,70.0,32.05147760862034,-0.5594038143996632,0.3955700745434654,0.0,-32.05147760862034,20.788506447337568,-6.078609411721118
44.0,119.16194336523922,26.06681341640364,1.2292424730241893,20.161438859081947,0.817325972918265,-0.6656006613915738,14.069614817100112,70.0,32.04174988157297,-0.5592340335339514,0.3518834900305091,0.0,-32.04174988157297,21.07671511080116,-6.240461569803301
44.5,119.16194355199757,26.06681310805614,1.2206439474573791,15.517021297328261,0.7845168446337468,-0.7779370865063148,17.72996843983038,70.0,32.23066431326356,-0.5625312123714863,0.27082311174046014,0.0,-32.23066431326356,21.041968174744397,-6.222763920261059
45.0,119.16194115207819,26.066818271882756,1.2062139659745523,19.08248865181413,0.8049145671972724,-0.385280457155967,21.472835391161446,44.562344986530526,32.55525859403049,-0.568196451304012,0.33305225644861036,0.0,-32.55525859403049,21.6217185491696,-6.446257636940572
45.5,119.16193999999999,26.066821338486978,1.1933422058167218,22.72801656097613,0.8114877243876478,-0.6548140379419043,24.800978942444313,10.0,32.590382779119196,-0.5688094839808899,0.396678721436832,0.0,-32.590382779119196,21.965204124338925,-6.551623953389935
46.0,119.1619399276079,26.066821600636494,1.1718165685410302,26.095684263811098,0.8561365940927168,-0.7829739938373705,28.106239829946503,10.0,31.944710434430192,-0.557540375676995,0.45545561096437626,0.0,-31.944710434430192,21.99449003301561,-6.558017669885885
46.5,119.16193902205073,26.066827470481154,1.1507188246317657,29.79603224901256,0.84818488930017,-0.3610229057708467,31.700673627711772,10.0,23.47580498754225,-0.40973009158871865,0.5200388667756801,0.0,-23.47580498754225,22.648124433122575,-6.62952708650846
47.0,119.16193899999996,26.06682945276013,1.1478172974133956,33.09379255873208,0.9119970825255261,-0.5009077937749042,35.253207336445605,10.0,9.924408709907336,-0.1732136083014858,0.5775956421218738,0.0,-9.924408709907336,22.86802245862782,-6.62525460094912
47.5,119.16193840441493,26.06683297792528,1.1390232438913743,35.688243112214494,0.8397966078499618,-1.0761138939815045,37.89815572148229,10.0,-4.096006518191433,0.07148879992558951,0.622877346560331,0.0,4.096006518191433,23.260718741919845,-6.673383043264039
48.0,119.1619388114118,26.06683701023879,1.1356140890785007,38.58496880115318,0.821037214000252,-0.247880984052303,40.210775764901356,10.0,-21.435187556503674,0.37411459864350716,0.6734347473594122,0.0,21.435187556503674,23.70669676363468,-6.619434346444905
48.5,119.16193907466088,26.06683753604217,1.116931336705442,40.49924840061669,0.8652512988644844,0.09574687127148744,41.53327143882082,10.0,-27.785802664850358,0.4849537418110533,0.7068452291738089,0.0,27.785802664850358,23.76423051999882,-6.591348091955297
49.0,119.16193997681532,26.066841929131044,1.097432406364344,41.57301815536793,0.8827049115929014,-0.5438369172426433,42.503342918970816,10.0,-28.84231637657438,0.5033933846731037,0.7255860468025501,0.0,28.84231637657438,24.248756036628038,-6.48662465903908
49.5,119.16193999999999,26.066843645798336,1.0876000516128879,42.232928031270205,0.8880262042694917,-0.06970180903991137,43.514764738729426,10.0,-29.410382034740223,0.5133080007756062,0.7371036469034717,0.0,29.410382034740223,24.43906439561397,-6.478689799492713
50.0,119.16194229004054,26.066847053387402,1.0809501658989547,42.79692334194822,0.9008069354178346,0.3089894601352913,43.88425888244633,10.0,-30.530251896221046,0.5328534170522994,0.7469472220406116,0.0,30.530251896221046,24.810200572945178,-6.238177268067375
50.5,119.16194316588863,26.0668490202643,1.0813097701952128,42.97866209064369,0.9046284811347881,-0.6124373120300997,43.53740017030114,10.0,-31.429656066001293,0.5485509811211309,0.750119161583802,0.0,31.429656066001293,25.025739098433405,-6.1440212481538765
51.0,119.16194464608546,26.066850646085488,1.0826666422614761,42.74819897120681,0.900190088940352,-0.2516804973842647,42.91028981165504,10.0,-31.733302226618928,0.5538506063849481,0.7460968213452116,0.0,31.733302226618928,25.201670268084854,-5.99044851626968
51.5,119.16194518509948,26.06685145663846,1.0853805916317976,42.02863525508782,0.8945458789071876,0.4347032674400865,42.3019494266905,10.0,-32.39876509807722,0.5654651245416711,0.7335380653210493,0.0,32.39876509807722,25.28996818140149,-5.933810547168832
52.0,119.1619466281566,26.06685372749998,1.08600243111654,40.85957529416849,0.8708688307383337,-0.28242444998707605,41.06265178734459,10.0,-32.07611081685455,0.5598337449886799,0.7131341198497709,0.0,32.07611081685455,25.537543401587754,-5.781848777784035
52.5,119.16194855767485,26.06685587333781,1.1042127331142235,39.375850715239345,0.8422968393718293,-0.10612001088273974,39.638852373357174,10.0,-31.717009903483802,0.5535662517034412,0.6872382407546908,0.0,31.717009903483802,25.769817132502794,-5.5815716498182155
53.0,119.1619501897922,26.066857204357767,1.1310702908329087,37.45298327812683,0.8672727178753915,0.524627069748717,37.84262142320727,10.0,-31.71956422456907,0.5536108330165324,0.6536778728976923,0.0,31.71956422456907,25.912606513127685,-5.41374637268018
53.5,119.16195167277631,26.066859522903748,1.1461004476646572,36.254508280297344,0.8897015522497949,0.27825938810779277,35.82792823390456,10.0,-31.540392469442985,0.5504836959630051,0.6327605381827357,0.0,31.540392469442985,26.165351998992264,-5.257629609550349
54.0,119.16195335393975,26.06686207288081,1.1532699975269716,34.29339610317801,0.82690717779425,0.1047688799476552,33.805131311950944,10.0,-31.440535502210047,0.5487408631037343,0.5985326736910495,0.0,31.440535502210047,26.443177773617208,-5.0809064722270705
54.5,119.161954628322,26.06686262832202,1.1675642415676908,31.91125617349666,0.7943618373033161,0.8406634754442885,31.767427198708912,10.0,-31.28093811206849,0.5459553631681742,0.5569564886748836,0.0,31.28093811206849,26.501012552529573,-4.951447850209661
55.0,119.1619565121993,26.06686501463911,1.1917794450942445,29.509187295567187,0.8341113338697055,0.5318615979781464,28.894202078316916,10.0,-31.381779528954063,0.5477153779152036,0.5150324778953285,0.0,31.381779528954063,26.760089993476868,-4.754955918062478
55.5,119.16195971153749,26.066868711537477,1.2132379533445294,26.67739788917035,0.8254511053153809,0.3558494385891148,25.86334416169579,10.0,-31.866989979760227,0.5561838978468572,0.46560842903060795,0.0,31.866989979760227,27.160625255201012,-4.422421989613213
56.0,119.16196243114476,26.06687143114477,1.2375010856358206,23.931309359644665,0.8143923812046813,0.9044314980253005,23.07659607968342,10.0,-32.0518887085338,0.559410989446708,0.41768014263913517,0.0,32.0518887085338,27.454196445643902,-4.141133359109517
56.5,119.161962222388,26.06687171134329,1.2536200066983914,20.680681959884787,0.7682859888179344,0.663019151242356,20.336303042571252,10.0,-31.91766719010615,0.5570683820231193,0.36094599175778336,0.0,31.91766719010615,27.485886641778052,-4.161126401857473
57.0,119.16196677053748,26.066877770537474,1.2531811348159838,17.10980143811066,0.770339823806801,0.45147568167831054,16.673746112318366,10.0,-32.16247889595139,0.5613411523375424,0.2986223694574919,0.0,32.16247889595139,28.144415428861976,-3.6857715590158477
57.50000000000001,119.16196788323666,26.066878883236562,1.2557834548413938,14.435340260003983,0.7541947390405422,0.9116487957586618,13.351372505361692,10.0,-32.55015583775539,0.5681073914060848,0.2519442161827638,0.0,32.55015583775539,28.26452703634277,-3.5706852390430868
58.00000000000001,119.16196747187198,26.0668785724001,1.2587315107781596,11.774179452720574,0.6975258667044173,0.8491686695245214,10.074855942550808,10.0,-32.74087295500907,0.5714360330420735,0.20549819817063808,0.0,32.74087295500907,28.231270279735327,-3.6129039516090415
58.50000000000001,119.16197126282825,26.06688352565657,1.2585650014279544,7.580256060670149,0.7199097807373775,0.5863537962119867,6.249443232650887,10.0,-32.88282616447502,0.5739135839310274,0.13230042640294915,0.0,32.88282616447502,28.76938752643764,-3.217005759186577
59.00000000000001,119.16197273853864,26.066885738538645,1.2620078420092957,8.598006072713847,0.7065467612363313,1.015841753183009,2.581254659678849,10.0,-32.84860988070059,0.5733163971213671,0.15006351507532362,0.0,32.84860988070059,29.010436478536576,-3.0619630725705065
59.50000000000001,119.16197445797079,26.0668889159415,1.2576555511157668,4.104125833831593,0.7157164820547611,0.9891014649976176,265.66082258788265,10.0,-32.5441332389071,0.5680022772266553,0.07163050871651896,0.0,32.5441332389071,29.357730209361762,-2.8793556427117437
60.00000000000001,119.16197664529304,26.0668932905861,1.2469989153336267,0.2835507806472596,0.6944220053366565,0.6779204750659092,354.52717483422447,10.0,-32.32458864545139,0.5641705012159008,0.004948894718894899,0.0,32.32458864545139,29.836415314581245,-2.645969810546376
60.50000000000001,119.16197729781183,26.066894595623825,1.2407551515949609,-2.235638662128852,0.7166476116590004,0.961559113009163,350.48557762658186,10.0,-32.26566765787955,0.5631421359842452,-0.03901925553902953,0.0,32.26566765787955,29.97921597165987,-2.5763464921619743
61.00000000000001,119.16197771797604,26.06689578747351,1.2287796788618675,-9.594561218853546,0.6805223596815001,1.0375864406238542,346.2817457956932,10.0,-32.56522264978808,0.5683703568838345,-0.1674566835531546,0.0,32.56522264978808,30.110150299035013,-2.53036595339654
61.50000000000001,119.16197900000002,26.066900164029835,1.2108285625021602,-17.354113046378863,0.7175308101924689,0.6827378117644171,341.8103255947382,11.385699286144746,-32.8841642117178,0.5739369372609613,-0.3028864114226145,0.0,32.8841642117178,30.591720666270703,-2.3876488762325607
62.00000000000001,119.16197948531419,26.066903060222256,1.1958376892336704,-21.911624319865847,0.7193326032222818,0.9682082303764922,337.6750954874875,57.56572255970254,-32.691324695011254,0.5705712527664775,-0.38242998884172225,0.0,32.691324695011254,30.911472647916526,-2.3295705641503446
62.50000000000001,119.16197999999997,26.066906625405807,1.1785019851586807,-25.772875184631687,0.7176918062459297,1.068761890878258,333.4514921354018,70.0,-31.56004335017861,0.5508266685327585,-0.4498215296773644,0.0,31.56004335017861,31.305328394751996,-2.2663631248287857
63.00000000000001,119.16197999999997,26.066907057757426,1.161125586527112,-29.767373986811343,0.7737894591815928,0.6805963372480957,328.9888813429672,70.0,-20.152256517282062,0.35172322793305755,-0.519538685742369,0.0,20.152256517282062,31.353275789879262,-2.264949554868508
63.50000000000001,119.16197999999994,26.066910301312618,1.1484934910291704,-32.98736032673141,0.8150722541929497,0.9728639854896229,324.77658524093613,70.0,-8.957888411563378,0.15634464680802582,-0.5757380492432156,0.0,8.957888411563378,31.71298306202516,-2.254344779998064
64.0,119.16198,26.066911681738226,1.1359819381313723,-35.97456790898342,0.786939733273923,1.1697845143359018,321.27792685096546,70.0,3.155720722036379,-0.05507771687294759,-0.6278746569940525,0.0,-3.155720722036379,31.86607098625973,-2.2498314793920144
64.5,119.1619796213972,26.06691475720558,1.1140839353026277,-41.22167290942884,0.7853694062348306,0.558032074031483,318.73286429041855,70.0,26.545082064335976,-0.463299082234756,-0.7194539154496835,0.0,-26.545082064335976,32.208255448844284,-2.2776972439023666
65.0,119.16197835835942,26.066917283281242,1.0915890983872056,-43.008107331349436,0.7997516838438543,0.8470110047113373,316.5503075518297,70.0,28.283279832841913,-0.4936363563460028,-0.7506330779831595,0.0,-28.283279832841913,32.49212452583015,-2.395944527699612
